,state,county,cousub,county name,state initials,rent50_0_2018,rent50_0_2019,rent50_1_2018,rent50_1_2019,rent50_2_2018,rent50_2_2019,rent50_3_2018,rent50_3_2019,rent50_4_2018,rent50_4_2019,pop2010_2018,pop2010_2019,hu2010_2018,hu2010_2019
3956,48,259,99999,Kendall County,TX,778,835.0,954,1027.0,1199,1271.0,1505,1592.0,2112,2232.0,33410.0,33410.0,14055.0,14055.0
3957,48,261,99999,Kenedy County,TX,599,609.0,629,644.0,792,810.0,1051,1076.0,1239,1248.0,416.0,416.0,233.0,233.0
3958,48,263,99999,Kent County,TX,527,526.0,553,557.0,697,700.0,1014,1012.0,1090,1079.0,808.0,808.0,552.0,552.0
3959,48,265,99999,Kerr County,TX,731,773.0,774,793.0,889,908.0,1191,1271.0,1211,1293.0,49625.0,49625.0,23831.0,23831.0
3960,48,267,99999,Kimble County,TX,603,623.0,633,679.0,798,829.0,1000,1039.0,1248,1277.0,4607.0,4607.0,3371.0,3371.0
3961,48,269,99999,King County,TX,776,775.0,814,820.0,1026,1031.0,1286,1292.0,1605,1589.0,286.0,286.0,186.0,186.0
3962,48,271,99999,Kinney County,TX,596,629.0,600,665.0,798,837.0,1000,1049.0,1248,1290.0,3598.0,3598.0,1940.0,1940.0
3963,48,273,99999,Kleberg County,TX,666,642.0,670,670.0,842,854.0,1225,1235.0,1483,1500.0,32061.0,32061.0,12787.0,12787.0
3964,48,275,99999,Knox County,TX,527,526.0,553,557.0,697,700.0,874,877.0,1090,1079.0,3719.0,3719.0,2044.0,2044.0
3965,48,277,99999,Lamar County,TX,634,603.0,670,634.0,789,785.0,1076,1037.0,1390,1379.0,49793.0,49793.0,22481.0,22481.0
3966,48,279,99999,Lamb County,TX,544,535.0,589,622.0,719,712.0,927,912.0,979,962.0,13977.0,13977.0,6128.0,6128.0
3967,48,281,99999,Lampasas County,TX,539,571.0,543,575.0,722,760.0,1050,1099.0,1258,1255.0,19677.0,19677.0,8718.0,8718.0
3968,48,283,99999,La Salle County,TX,595,581.0,625,584.0,787,773.0,1145,1118.0,1231,1191.0,6886.0,6886.0,2746.0,2746.0
3969,48,285,99999,Lavaca County,TX,466,490.0,550,576.0,731,762.0,1059,1081.0,1143,1174.0,19263.0,19263.0,10344.0,10344.0
3970,48,287,99999,Lee County,TX,618,645.0,648,682.0,817,858.0,1155,1161.0,1278,1322.0,16612.0,16612.0,7499.0,7499.0
3971,48,289,99999,Leon County,TX,527,526.0,550,562.0,697,700.0,874,947.0,1089,1040.0,16801.0,16801.0,9509.0,9509.0
3972,48,291,99999,Liberty County,TX,830,874.0,936,976.0,1146,1188.0,1565,1624.0,1982,2041.0,75643.0,75643.0,28759.0,28759.0
3973,48,293,99999,Limestone County,TX,549,542.0,647,637.0,860,843.0,1078,1056.0,1171,1139.0,23384.0,23384.0,10536.0,10536.0
3974,48,295,99999,Lipscomb County,TX,561,555.0,646,645.0,742,739.0,930,987.0,1011,1005.0,3302.0,3302.0,1512.0,1512.0
3975,48,297,99999,Live Oak County,TX,555,532.0,558,535.0,697,700.0,1014,1012.0,1228,1230.0,11531.0,11531.0,6065.0,6065.0
3976,48,299,99999,Llano County,TX,655,649.0,674,653.0,867,864.0,1119,1083.0,1356,1331.0,19301.0,19301.0,14280.0,14280.0
3977,48,301,99999,Loving County,TX,599,609.0,629,644.0,792,810.0,1051,1076.0,1239,1248.0,82.0,82.0,50.0,50.0
3978,48,303,99999,Lubbock County,TX,631,668.0,733,764.0,896,926.0,1303,1339.0,1578,1626.0,278831.0,278831.0,115064.0,115064.0
3979,48,305,99999,Lynn County,TX,527,554.0,650,669.0,746,766.0,982,1039.0,1016,1345.0,5915.0,5915.0,2676.0,2676.0
3980,48,307,99999,McCulloch County,TX,527,594.0,536,597.0,697,790.0,1014,990.0,1090,1217.0,8283.0,8283.0,4302.0,4302.0
3981,48,309,99999,McLennan County,TX,589,608.0,680,668.0,890,875.0,1217,1195.0,1465,1408.0,234906.0,234906.0,95124.0,95124.0
3982,48,311,99999,McMullen County,TX,599,609.0,629,644.0,792,810.0,1051,1076.0,1239,1248.0,707.0,707.0,485.0,485.0
3983,48,313,99999,Madison County,TX,608,661.0,612,680.0,814,880.0,1021,1103.0,1109,1190.0,13664.0,13664.0,5096.0,5096.0
3984,48,315,99999,Marion County,TX,527,546.0,553,577.0,697,726.0,889,953.0,1228,1275.0,10546.0,10546.0,6218.0,6218.0
3985,48,317,99999,Martin County,TX,510,556.0,558,560.0,697,700.0,960,973.0,963,976.0,4799.0,4799.0,1852.0,1852.0
3986,48,319,99999,Mason County,TX,868,792.0,911,838.0,1148,1054.0,1439,1357.0,1796,1624.0,4012.0,4012.0,2733.0,2733.0
3987,48,321,99999,Matagorda County,TX,624,685.0,684,689.0,825,840.0,1034,1052.0,1384,1440.0,36702.0,36702.0,18801.0,18801.0
3988,48,323,99999,Maverick County,TX,610,590.0,614,594.0,777,773.0,974,968.0,1194,1203.0,54258.0,54258.0,17462.0,17462.0
3989,48,325,99999,Medina County,TX,526,565.0,609,651.0,810,861.0,1176,1172.0,1427,1403.0,46006.0,46006.0,17991.0,17991.0
3990,48,327,99999,Menard County,TX,578,565.0,607,598.0,765,752.0,1015,942.0,1197,1159.0,2242.0,2242.0,1702.0,1702.0
3991,48,329,99999,Midland County,TX,1036,1182.0,1098,1189.0,1376,1490.0,1725,1867.0,1933,2117.0,136872.0,136872.0,54351.0,54351.0
3992,48,331,99999,Milam County,TX,581,563.0,589,566.0,768,749.0,997,992.0,1353,1316.0,24757.0,24757.0,11305.0,11305.0
3993,48,333,99999,Mills County,TX,521,564.0,524,596.0,697,750.0,874,940.0,1090,1156.0,4936.0,4936.0,2846.0,2846.0
3994,48,335,99999,Mitchell County,TX,537,543.0,541,546.0,719,722.0,901,905.0,1125,1112.0,9403.0,9403.0,4064.0,4064.0
3995,48,337,99999,Montague County,TX,674,681.0,693,685.0,891,906.0,1144,1135.0,1394,1396.0,19719.0,19719.0,10131.0,10131.0
3996,48,339,99999,Montgomery County,TX,830,874.0,936,976.0,1146,1188.0,1565,1624.0,1982,2041.0,455746.0,455746.0,177647.0,177647.0
3997,48,341,99999,Moore County,TX,606,618.0,633,666.0,802,823.0,1026,1062.0,1331,1268.0,21904.0,21904.0,7881.0,7881.0
3998,48,343,99999,Morris County,TX,445,450.0,576,559.0,697,700.0,1014,1012.0,1228,1212.0,12934.0,12934.0,6024.0,6024.0
3999,48,345,99999,Motley County,TX,527,526.0,553,557.0,697,700.0,924,930.0,1090,1079.0,1210.0,1210.0,779.0,779.0
4000,48,347,99999,Nacogdoches County,TX,645,593.0,739,737.0,890,891.0,1148,1168.0,1473,1404.0,64524.0,64524.0,27406.0,27406.0
4001,48,349,99999,Navarro County,TX,613,664.0,659,668.0,811,828.0,1040,1123.0,1252,1333.0,47735.0,47735.0,20234.0,20234.0
4002,48,351,99999,Newton County,TX,470,494.0,571,568.0,697,700.0,975,987.0,979,991.0,14445.0,14445.0,7142.0,7142.0
4003,48,353,99999,Nolan County,TX,544,552.0,573,556.0,720,735.0,903,932.0,1126,1291.0,15216.0,15216.0,7152.0,7152.0
4004,48,355,99999,Nueces County,TX,807,885.0,846,940.0,1069,1190.0,1424,1591.0,1628,1849.0,340223.0,340223.0,141033.0,141033.0
4005,48,357,99999,Ochiltree County,TX,599,588.0,691,623.0,793,783.0,999,1003.0,1375,1281.0,10223.0,10223.0,4062.0,4062.0
4006,48,359,99999,Oldham County,TX,565,635.0,678,752.0,886,976.0,1111,1223.0,1354,1487.0,2052.0,2052.0,841.0,841.0
4007,48,361,99999,Orange County,TX,616,684.0,749,788.0,917,973.0,1179,1255.0,1295,1385.0,81837.0,81837.0,35313.0,35313.0
4008,48,363,99999,Palo Pinto County,TX,522,554.0,606,626.0,802,816.0,1063,1102.0,1238,1335.0,28111.0,28111.0,15214.0,15214.0
4009,48,365,99999,Panola County,TX,553,585.0,557,588.0,741,778.0,929,975.0,1233,1215.0,23796.0,23796.0,10920.0,10920.0
4010,48,367,99999,Parker County,TX,784,805.0,892,911.0,1122,1140.0,1545,1558.0,1971,1976.0,116927.0,116927.0,46628.0,46628.0
4011,48,369,99999,Parmer County,TX,528,526.0,609,611.0,699,700.0,944,962.0,1093,1230.0,10269.0,10269.0,3799.0,3799.0
4012,48,371,99999,Pecos County,TX,617,650.0,662,688.0,816,865.0,1079,1196.0,1276,1519.0,15507.0,15507.0,5585.0,5585.0
4013,48,373,99999,Polk County,TX,580,587.0,584,590.0,777,781.0,1012,1018.0,1295,1124.0,45413.0,45413.0,22683.0,22683.0
4014,48,375,99999,Potter County,TX,554,594.0,665,702.0,869,912.0,1154,1233.0,1327,1389.0,121073.0,121073.0,47271.0,47271.0
4015,48,377,99999,Presidio County,TX,527,526.0,607,557.0,697,700.0,1014,1012.0,1090,1079.0,7818.0,7818.0,3825.0,3825.0
4016,48,379,99999,Rains County,TX,588,570.0,592,608.0,746,731.0,1085,1057.0,1154,1131.0,10914.0,10914.0,5269.0,5269.0
4017,48,381,99999,Randall County,TX,554,594.0,665,702.0,869,912.0,1154,1233.0,1327,1389.0,120725.0,120725.0,51587.0,51587.0
4018,48,383,99999,Reagan County,TX,599,609.0,690,708.0,792,810.0,1152,1018.0,1239,1248.0,3367.0,3367.0,1372.0,1372.0
4019,48,385,99999,Real County,TX,547,586.0,630,681.0,723,780.0,1052,1069.0,1131,1202.0,3309.0,3309.0,2599.0,2599.0
4020,48,387,99999,Red River County,TX,529,544.0,532,547.0,708,724.0,912,907.0,1107,1116.0,12860.0,12860.0,6826.0,6826.0
4021,48,389,99999,Reeves County,TX,562,583.0,590,617.0,743,776.0,1012,1086.0,1162,1196.0,13783.0,13783.0,4640.0,4640.0
4022,48,391,99999,Refugio County,TX,582,622.0,671,723.0,770,828.0,996,1037.0,1204,1276.0,7383.0,7383.0,3726.0,3726.0
4023,48,393,99999,Roberts County,TX,599,609.0,629,644.0,792,810.0,1051,1076.0,1239,1248.0,929.0,929.0,439.0,439.0
4024,48,395,99999,Robertson County,TX,695,698.0,802,811.0,964,963.0,1402,1392.0,1698,1691.0,16622.0,16622.0,8484.0,8484.0
4025,48,397,99999,Rockwall County,TX,789,905.0,948,1070.0,1163,1300.0,1563,1732.0,2004,2251.0,78337.0,78337.0,27939.0,27939.0
4026,48,399,99999,Runnels County,TX,531,555.0,535,559.0,711,739.0,891,926.0,968,999.0,10501.0,10501.0,5298.0,5298.0
4027,48,401,99999,Rusk County,TX,566,548.0,614,635.0,816,840.0,1099,1107.0,1111,1189.0,53330.0,53330.0,21191.0,21191.0
4028,48,403,99999,Sabine County,TX,593,570.0,597,574.0,794,759.0,995,951.0,1242,1169.0,10834.0,10834.0,7988.0,7988.0
4029,48,405,99999,San Augustine County,TX,548,563.0,552,566.0,734,749.0,920,938.0,1148,1154.0,8865.0,8865.0,5342.0,5342.0
4030,48,407,99999,San Jacinto County,TX,568,573.0,571,606.0,760,762.0,1054,1036.0,1057,1040.0,26384.0,26384.0,13187.0,13187.0
4031,48,409,99999,San Patricio County,TX,807,885.0,846,940.0,1069,1190.0,1424,1591.0,1628,1849.0,64804.0,64804.0,26521.0,26521.0
4032,48,411,99999,San Saba County,TX,521,526.0,524,529.0,697,700.0,1014,1012.0,1090,1079.0,6131.0,6131.0,3177.0,3177.0
4033,48,413,99999,Schleicher County,TX,521,570.0,524,580.0,697,758.0,942,1007.0,1090,1168.0,3461.0,3461.0,1489.0,1489.0
4034,48,415,99999,Scurry County,TX,684,661.0,688,699.0,867,879.0,1143,1211.0,1494,1486.0,16921.0,16921.0,6963.0,6963.0
4035,48,417,99999,Shackelford County,TX,527,526.0,589,601.0,697,700.0,1014,1012.0,1228,1079.0,3378.0,3378.0,1754.0,1754.0
4036,48,419,99999,Shelby County,TX,521,526.0,524,529.0,697,700.0,902,889.0,949,1063.0,25448.0,25448.0,11873.0,11873.0
4037,48,421,99999,Sherman County,TX,527,526.0,607,611.0,697,700.0,946,943.0,949,946.0,3034.0,3034.0,1252.0,1252.0
4038,48,423,99999,Smith County,TX,736,784.0,772,789.0,945,959.0,1239,1244.0,1448,1525.0,209714.0,209714.0,87309.0,87309.0
4039,48,425,99999,Somervell County,TX,493,620.0,584,726.0,719,885.0,1046,1239.0,1244,1527.0,8490.0,8490.0,3674.0,3674.0
4040,48,427,99999,Starr County,TX,527,526.0,542,546.0,697,700.0,891,885.0,1090,1079.0,60968.0,60968.0,19526.0,19526.0
4041,48,429,99999,Stephens County,TX,533,526.0,536,540.0,711,700.0,1034,1012.0,1112,1079.0,9630.0,9630.0,4938.0,4938.0
4042,48,431,99999,Sterling County,TX,599,609.0,629,644.0,792,810.0,1051,1076.0,1239,1248.0,1143.0,1143.0,615.0,615.0
4043,48,433,99999,Stonewall County,TX,599,609.0,629,644.0,792,810.0,1051,1076.0,1239,1248.0,1490.0,1490.0,928.0,928.0
4044,48,435,99999,Sutton County,TX,531,542.0,612,630.0,703,721.0,989,1042.0,1100,1111.0,4128.0,4128.0,2031.0,2031.0
4045,48,437,99999,Swisher County,TX,521,535.0,524,538.0,697,712.0,912,914.0,1090,1097.0,7854.0,7854.0,3221.0,3221.0
4046,48,439,99999,Tarrant County,TX,784,805.0,892,911.0,1122,1140.0,1545,1558.0,1971,1976.0,1809034.0,1809034.0,714803.0,714803.0
4047,48,441,99999,Taylor County,TX,599,642.0,642,667.0,854,882.0,1080,1142.0,1405,1467.0,131506.0,131506.0,55750.0,55750.0
4048,48,443,99999,Terrell County,TX,614,640.0,644,677.0,812,852.0,1063,1132.0,1270,1313.0,984.0,984.0,700.0,700.0
4049,48,445,99999,Terry County,TX,567,565.0,571,569.0,759,752.0,1030,1013.0,1034,1016.0,12651.0,12651.0,4828.0,4828.0
4050,48,447,99999,Throckmorton County,TX,527,526.0,553,557.0,697,700.0,1014,1012.0,1090,1079.0,1641.0,1641.0,1079.0,1079.0
4051,48,449,99999,Titus County,TX,584,605.0,588,609.0,750,751.0,953,963.0,1321,1319.0,32334.0,32334.0,12054.0,12054.0
4052,48,451,99999,Tom Green County,TX,615,662.0,744,788.0,964,1031.0,1327,1392.0,1552,1656.0,110224.0,110224.0,46571.0,46571.0
4053,48,453,99999,Travis County,TX,928,1004.0,1104,1170.0,1350,1417.0,1812,1869.0,2178,2262.0,1024266.0,1024266.0,441240.0,441240.0
4054,48,455,99999,Trinity County,TX,614,647.0,618,651.0,822,861.0,1031,1079.0,1286,1327.0,14585.0,14585.0,8713.0,8713.0
4055,48,457,99999,Tyler County,TX,544,558.0,596,649.0,720,743.0,1028,997.0,1147,1138.0,21766.0,21766.0,10579.0,10579.0
4056,48,459,99999,Upshur County,TX,648,621.0,794,813.0,945,966.0,1217,1268.0,1476,1519.0,39309.0,39309.0,16613.0,16613.0
4057,48,461,99999,Upton County,TX,527,526.0,607,611.0,697,700.0,1014,1012.0,1090,1079.0,3355.0,3355.0,1548.0,1548.0
4058,48,463,99999,Uvalde County,TX,623,639.0,641,656.0,736,751.0,944,954.0,1151,1157.0,26405.0,26405.0,10811.0,10811.0
4059,48,465,99999,Val Verde County,TX,584,586.0,598,591.0,773,780.0,1124,1104.0,1162,1108.0,48879.0,48879.0,18651.0,18651.0
4060,48,467,99999,Van Zandt County,TX,618,623.0,622,627.0,827,829.0,1122,1147.0,1207,1241.0,52579.0,52579.0,22817.0,22817.0
4061,48,469,99999,Victoria County,TX,758,733.0,792,830.0,970,1016.0,1293,1324.0,1333,1406.0,86793.0,86793.0,35417.0,35417.0
4062,48,471,99999,Walker County,TX,648,634.0,818,820.0,939,967.0,1215,1212.0,1654,1698.0,67861.0,67861.0,24058.0,24058.0
4063,48,473,99999,Waller County,TX,830,874.0,936,976.0,1146,1188.0,1565,1624.0,1982,2041.0,43205.0,43205.0,15839.0,15839.0
4064,48,475,99999,Ward County,TX,574,622.0,661,673.0,759,828.0,1004,1044.0,1187,1276.0,10658.0,10658.0,4694.0,4694.0
4065,48,477,99999,Washington County,TX,708,767.0,815,812.0,936,930.0,1174,1165.0,1649,1634.0,33718.0,33718.0,15514.0,15514.0
4066,48,479,99999,Webb County,TX,618,699.0,659,712.0,834,902.0,1101,1189.0,1266,1375.0,250304.0,250304.0,73496.0,73496.0
4067,48,481,99999,Wharton County,TX,643,673.0,661,677.0,809,827.0,1014,1040.0,1283,1411.0,41280.0,41280.0,17127.0,17127.0
4068,48,483,99999,Wheeler County,TX,587,551.0,677,640.0,777,733.0,974,918.0,1215,1129.0,5410.0,5410.0,2730.0,2730.0
4069,48,485,99999,Wichita County,TX,543,521.0,659,629.0,851,811.0,1185,1123.0,1499,1424.0,131500.0,131500.0,55566.0,55566.0
4070,48,487,99999,Wilbarger County,TX,532,535.0,567,615.0,704,712.0,1024,1029.0,1240,1251.0,13535.0,13535.0,6318.0,6318.0
4071,48,489,99999,Willacy County,TX,550,553.0,553,557.0,697,700.0,1014,943.0,1090,946.0,22134.0,22134.0,7040.0,7040.0
4072,48,491,99999,Williamson County,TX,928,1004.0,1104,1170.0,1350,1417.0,1812,1869.0,2178,2262.0,422679.0,422679.0,162773.0,162773.0
